Taiwan, Death rates (period 1x1)     Last modified: 08-Feb-2012, MPv5 (May07)

   Year      Age       Female       Male         Total
   1975       85     0.154216     0.180910     0.163317 
   1975       86     0.162879     0.188870     0.171489 
   1975       87     0.210150     0.222903     0.214325 
   1975       88     0.192283     0.202918     0.195641 
   1975       89     0.220540     0.231653     0.223937 
   1975       90     0.251082     0.208950     0.238123 
   1975       91     0.254159     0.278314     0.261634 
   1975       92     0.275484     0.241369     0.265021 
   1975       93     0.304287     0.268406     0.293705 
   1975       94     0.318276     0.220276     0.290574 
   1975       95     0.280737     0.244375     0.270399 
   1975       96     0.289147     0.243642     0.276345 
   1975       97     0.296173     0.240909     0.280739 
   1975       98     0.301617     0.239249     0.284395 
   1975       99     0.307684     0.239518     0.289074 
   1975      100     0.315261     0.243773     0.296162 
   1975      101     0.326409     0.301676     0.320785 
   1975      102     0.336025     0.356757     0.338644 
   1975      103     0.388715     0.000000     0.370703 
   1975      104     0.695364            .     0.695364 
   1975      105     0.000000            .     0.000000 
   1975      106            .            .            . 
   1975      107            .            .            . 
   1975      108            .            .            . 
   1975      109            .            .            . 
   1975      110+           .            .            . 
   1976        0     0.011034     0.012784     0.011939 
   1976        1     0.003008     0.003406     0.003214 
   1976        2     0.001559     0.001583     0.001571 
   1976        3     0.000797     0.001165     0.000987 
   1976        4     0.000613     0.000839     0.000729 
   1976        5     0.000541     0.000650     0.000596 
   1976        6     0.000360     0.000549     0.000456 
   1976        7     0.000350     0.000505     0.000430 
   1976        8     0.000274     0.000531     0.000407 
   1976        9     0.000252     0.000443     0.000350 
   1976       10     0.000228     0.000543     0.000389 
   1976       11     0.000250     0.000427     0.000340 
   1976       12     0.000370     0.000452     0.000412 
   1976       13     0.000292     0.000466     0.000381 
   1976       14     0.000312     0.000572     0.000445 
   1976       15     0.000475     0.000822     0.000652 
   1976       16     0.000582     0.001066     0.000828 
   1976       17     0.000597     0.001236     0.000922 
   1976       18     0.000604     0.001530     0.001076 
   1976       19     0.000656     0.001662     0.001172 
   1976       20     0.000881     0.001474     0.001183 
   1976       21     0.000853     0.001506     0.001183 
   1976       22     0.000763     0.001587     0.001181 
   1976       23     0.000871     0.001854     0.001371 
   1976       24     0.000895     0.001959     0.001433 
   1976       25     0.000850     0.001735     0.001297 
   1976       26     0.000737     0.001618     0.001182 
   1976       27     0.000908     0.001812     0.001361 
   1976       28     0.000763     0.002005     0.001379 
   1976       29     0.000869     0.002031     0.001443 
   1976       30     0.000958     0.001829     0.001392 
   1976       31     0.000833     0.001933     0.001385 
   1976       32     0.001298     0.002198     0.001747 
   1976       33     0.001096     0.002405     0.001745 
   1976       34     0.001221     0.002483     0.001851 
   1976       35     0.001333     0.002479     0.001911 
   1976       36     0.001288     0.002904     0.002098 
   1976       37     0.001648     0.002942     0.002293 
   1976       38     0.001802     0.003122     0.002464 
   1976       39     0.001788     0.003811     0.002799 
   1976       40     0.001951     0.003687     0.002825 
   1976       41     0.002073     0.004210     0.003169 
   1976       42     0.002479     0.004053     0.003304 
   1976       43     0.002621     0.004750     0.003771 
   1976       44     0.002995     0.004780     0.003984 
   1976       45     0.002789     0.005087     0.004104 
   1976       46     0.003401     0.005419     0.004583 
   1976       47     0.003402     0.005975     0.004923 
   1976       48     0.004013     0.006677     0.005609 
   1976       49     0.004710     0.006991     0.006086 
   1976       50     0.004872     0.007834     0.006679 
   1976       51     0.005451     0.007805     0.006873 
   1976       52     0.006487     0.008997     0.007986 
   1976       53     0.006383     0.010356     0.008711 
   1976       54     0.007111     0.011351     0.009575 
   1976       55     0.007257     0.012999     0.010588 
   1976       56     0.008695     0.013445     0.011455 
   1976       57     0.010125     0.014554     0.012669 
   1976       58     0.010070     0.017223     0.014104 
   1976       59     0.011830     0.019657     0.016226 
   1976       60     0.011674     0.021340     0.017079 
   1976       61     0.014215     0.022626     0.018912 
   1976       62     0.014088     0.024468     0.019835 
   1976       63     0.015786     0.027717     0.022421 
   1976       64     0.016549     0.030815     0.024293 
   1976       65     0.022879     0.034354     0.028740 
   1976       66     0.023891     0.042352     0.033127 
   1976       67     0.026639     0.045947     0.036181 
   1976       68     0.030294     0.046137     0.038122 
   1976       69     0.033858     0.052922     0.043143 
   1976       70     0.035981     0.056814     0.045961 
   1976       71     0.041802     0.064712     0.052707 
   1976       72     0.046311     0.070520     0.057501 
   1976       73     0.048075     0.074117     0.059779 
   1976       74     0.057162     0.086812     0.070003 
   1976       75     0.058249     0.087752     0.070543 
   1976       76     0.073089     0.100088     0.084379 
   1976       77     0.075871     0.103551     0.087399 
   1976       78     0.080701     0.109600     0.092036 
   1976       79     0.092847     0.131599     0.107510 
   1976       80     0.103229     0.123920     0.111494 
   1976       81     0.107565     0.136284     0.118763 
   1976       82     0.111882     0.148096     0.125469 
   1976       83     0.138655     0.147844     0.141981 
   1976       84     0.152414     0.164420     0.156690 
   1976       85     0.148923     0.155634     0.151274 
   1976       86     0.181507     0.170726     0.177863 
   1976       87     0.180695     0.199271     0.186797 
   1976       88     0.199877     0.215203     0.204852 
   1976       89     0.233750     0.203247     0.224139 
   1976       90     0.236689     0.237976     0.237086 
   1976       91     0.255064     0.227552     0.246530 
   1976       92     0.254328     0.235400     0.248414 
   1976       93     0.255430     0.182295     0.232321 
   1976       94     0.297440     0.268065     0.288410 
   1976       95     0.301909     0.189208     0.268563 
   1976       96     0.315420     0.185302     0.276206 
   1976       97     0.328891     0.181002     0.284346 
   1976       98     0.341878     0.174901     0.291435 
   1976       99     0.353909     0.170432     0.298622 
   1976      100     0.368735     0.167692     0.308278 
   1976      101     0.388966     0.169441     0.323838 
   1976      102     0.417154     0.124594     0.343943 
   1976      103     0.446587     0.000000     0.371750 
   1976      104     0.576728     0.000000     0.534793 
   1976      105     1.547619            .     1.547619 
   1976      106            .            .            . 
   1976      107            .            .            . 
   1976      108            .            .            . 
   1976      109            .            .            . 
   1976      110+           .            .            . 
   1977        0     0.010067     0.012228     0.011181 
   1977        1     0.002633     0.002934     0.002788 
   1977        2     0.001482     0.001548     0.001516 
   1977        3     0.000802     0.000855     0.000829 
   1977        4     0.000493     0.000715     0.000608 
   1977        5     0.000404     0.000723     0.000567 
   1977        6     0.000468     0.000618     0.000545 
   1977        7     0.000415     0.000593     0.000506 
   1977        8     0.000302     0.000584     0.000447 
   1977        9     0.000293     0.000524     0.000412 
   1977       10     0.000280     0.000560     0.000424 
   1977       11     0.000216     0.000520     0.000371 
